6/1/20_DISCRETE,5/31/20_DISCRETE,UID,Key,6/2/20,6/3/20
0.0,0.0,84026105.0,"Mason, Michigan, US",0.0,0.0
0.0,0.0,84026107.0,"Mecosta, Michigan, US",2.0,2.0
0.0,0.0,84026109.0,"Menominee, Michigan, US",0.0,0.0
1.0,1.0,84026111.0,"Midland, Michigan, US",8.0,8.0
0.0,0.0,84026113.0,"Missaukee, Michigan, US",1.0,1.0
4.0,3.0,84026115.0,"Monroe, Michigan, US",22.0,21.0
0.0,0.0,84026117.0,"Montcalm, Michigan, US",1.0,1.0
0.0,0.0,84026119.0,"Montmorency, Michigan, US",0.0,0.0
6.0,6.0,84026121.0,"Muskegon, Michigan, US",37.0,37.0
0.0,0.0,84026123.0,"Newaygo, Michigan, US",0.0,0.0
191.0,190.0,84026125.0,"Oakland, Michigan, US",1040.0,1044.0
0.0,0.0,84026127.0,"Oceana, Michigan, US",2.0,2.0
0.0,0.0,84026129.0,"Ogemaw, Michigan, US",1.0,1.0
0.0,0.0,84026131.0,"Ontonagon, Michigan, US",0.0,0.0
0.0,0.0,84026133.0,"Osceola, Michigan, US",0.0,0.0
0.0,0.0,84026135.0,"Oscoda, Michigan, US",1.0,1.0
1.0,1.0,84026137.0,"Otsego, Michigan, US",10.0,10.0
7.0,7.0,84026139.0,"Ottawa, Michigan, US",40.0,41.0
0.0,0.0,84026141.0,"Presque Isle, Michigan, US",0.0,0.0
0.0,0.0,84026143.0,"Roscommon, Michigan, US",0.0,0.0
20.0,20.0,84026145.0,"Saginaw, Michigan, US",112.0,112.0
7.0,7.0,84026147.0,"St. Clair, Michigan, US",44.0,44.0
0.0,0.0,84026149.0,"St. Joseph, Michigan, US",2.0,3.0
1.0,1.0,84026151.0,"Sanilac, Michigan, US",6.0,6.0
0.0,0.0,84026153.0,"Schoolcraft, Michigan, US",0.0,0.0
4.0,5.0,84026155.0,"Shiawassee, Michigan, US",27.0,27.0
4.0,4.0,84026157.0,"Tuscola, Michigan, US",24.0,24.0
1.0,1.0,84026159.0,"Van Buren, Michigan, US",7.0,7.0
18.0,18.0,84026161.0,"Washtenaw, Michigan, US",99.0,100.0
477.0,478.0,84026163.0,"Wayne, Michigan, US",2593.0,2597.0
0.0,0.0,84026165.0,"Wexford, Michigan, US",3.0,3.0
0.0,0.0,84027001.0,"Aitkin, Minnesota, US",0.0,0.0
12.0,12.0,84027003.0,"Anoka, Minnesota, US",71.0,73.0
0.0,0.0,84027005.0,"Becker, Minnesota, US",0.0,0.0
0.0,0.0,84027007.0,"Beltrami, Minnesota, US",0.0,0.0
0.0,0.0,84027009.0,"Benton, Minnesota, US",3.0,3.0
0.0,0.0,84027011.0,"Big Stone, Minnesota, US",0.0,0.0
0.0,0.0,84027013.0,"Blue Earth, Minnesota, US",0.0,0.0
0.0,0.0,84027015.0,"Brown, Minnesota, US",2.0,2.0
0.0,0.0,84027017.0,"Carlton, Minnesota, US",0.0,0.0
0.0,0.0,84027019.0,"Carver, Minnesota, US",2.0,2.0
0.0,0.0,84027021.0,"Cass, Minnesota, US",2.0,2.0
0.0,0.0,84027023.0,"Chippewa, Minnesota, US",1.0,1.0
0.0,0.0,84027025.0,"Chisago, Minnesota, US",1.0,1.0
5.0,5.0,84027027.0,"Clay, Minnesota, US",29.0,29.0
0.0,0.0,84027029.0,"Clearwater, Minnesota, US",0.0,0.0
0.0,0.0,84027031.0,"Cook, Minnesota, US",0.0,0.0
0.0,0.0,84027033.0,"Cottonwood, Minnesota, US",0.0,0.0
0.0,0.0,84027035.0,"Crow Wing, Minnesota, US",2.0,4.0
10.0,10.0,84027037.0,"Dakota, Minnesota, US",59.0,59.0
0.0,0.0,84027039.0,"Dodge, Minnesota, US",0.0,0.0
0.0,0.0,84027041.0,"Douglas, Minnesota, US",0.0,0.0
0.0,0.0,84027043.0,"Faribault, Minnesota, US",0.0,0.0
0.0,0.0,84027045.0,"Fillmore,Minnesota,US",1.0,1.0
0.0,0.0,84027047.0,"Freeborn, Minnesota, US",0.0,0.0
0.0,0.0,84027049.0,"Goodhue, Minnesota, US",3.0,4.0
0.0,0.0,84027051.0,"Grant, Minnesota, US",0.0,0.0
114.0,113.0,84027053.0,"Hennepin, Minnesota, US",627.0,633.0
0.0,0.0,84027055.0,"Houston, Minnesota, US",0.0,0.0
0.0,0.0,84027057.0,"Hubbard, Minnesota, US",0.0,0.0
0.0,0.0,84027059.0,"Isanti, Minnesota, US",0.0,0.0
1.0,1.0,84027061.0,"Itasca, Minnesota, US",10.0,10.0
0.0,0.0,84027063.0,"Jackson, Minnesota, US",0.0,0.0
0.0,0.0,84027065.0,"Kanabec, Minnesota, US",1.0,1.0
0.0,0.0,84027067.0,"Kandiyohi, Minnesota, US",1.0,1.0
0.0,0.0,84027069.0,"Kittson, Minnesota, US",0.0,0.0
0.0,0.0,84027071.0,"Koochiching, Minnesota, US",0.0,0.0
0.0,0.0,84027073.0,"Lac qui Parle,Minnesota,US",0.0,0.0
0.0,0.0,84027075.0,"Lake, Minnesota, US",0.0,0.0
0.0,0.0,84027077.0,"Lake of the Woods, Minnesota, US",0.0,0.0
0.0,0.0,84027079.0,"Le Sueur, Minnesota, US",1.0,1.0
0.0,0.0,84027081.0,"Lincoln, Minnesota, US",0.0,0.0
0.0,0.0,84027083.0,"Lyon, Minnesota, US",1.0,1.0
0.0,0.0,84027085.0,"McLeod, Minnesota, US",0.0,0.0
0.0,0.0,84027087.0,"Mahnomen, Minnesota, US",1.0,1.0
0.0,0.0,84027089.0,"Marshall, Minnesota, US",0.0,0.0
0.0,0.0,84027091.0,"Martin, Minnesota, US",5.0,5.0
0.0,0.0,84027093.0,"Meeker, Minnesota, US",0.0,0.0
0.0,0.0,84027095.0,"Mille Lacs, Minnesota, US",1.0,1.0
0.0,0.0,84027097.0,"Morrison, Minnesota, US",0.0,0.0
0.0,0.0,84027099.0,"Mower, Minnesota, US",2.0,2.0
0.0,0.0,84027101.0,"Murray, Minnesota, US",0.0,0.0
1.0,1.0,84027103.0,"Nicollet, Minnesota, US",10.0,10.0
0.0,0.0,84027105.0,"Nobles, Minnesota, US",5.0,5.0
0.0,0.0,84027107.0,"Norman, Minnesota, US",0.0,0.0
1.0,1.0,84027109.0,"Olmsted, Minnesota, US",11.0,11.0
0.0,0.0,84027111.0,"Otter Tail, Minnesota, US",0.0,0.0
0.0,0.0,84027113.0,"Pennington, Minnesota, US",0.0,0.0
0.0,0.0,84027115.0,"Pine, Minnesota, US",0.0,0.0
0.0,0.0,84027117.0,"Pipestone, Minnesota, US",0.0,0.0
0.0,0.0,84027119.0,"Polk, Minnesota, US",2.0,2.0
0.0,0.0,84027121.0,"Pope, Minnesota, US",0.0,0.0
23.0,22.0,84027123.0,"Ramsey, Minnesota, US",133.0,134.0
0.0,0.0,84027125.0,"Red Lake, Minnesota, US",0.0,0.0
0.0,0.0,84027127.0,"Redwood, Minnesota, US",0.0,0.0
0.0,0.0,84027129.0,"Renville, Minnesota, US",0.0,0.0
0.0,0.0,84027131.0,"Rice, Minnesota, US",2.0,2.0
0.0,0.0,84027133.0,"Rock, Minnesota, US",0.0,0.0
0.0,0.0,84027135.0,"Roseau, Minnesota, US",0.0,0.0
2.0,2.0,84027137.0,"St. Louis, Minnesota, US",14.0,14.0
0.0,0.0,84027139.0,"Scott, Minnesota, US",2.0,2.0
0.0,0.0,84027141.0,"Sherburne, Minnesota, US",2.0,2.0
0.0,0.0,84027143.0,"Sibley, Minnesota, US",0.0,0.0
2.0,2.0,84027145.0,"Stearns, Minnesota, US",13.0,14.0
0.0,0.0,84027147.0,"Steele, Minnesota, US",0.0,0.0
0.0,0.0,84027149.0,"Stevens, Minnesota, US",0.0,0.0
0.0,0.0,84027151.0,"Swift, Minnesota, US",0.0,0.0
0.0,0.0,84027153.0,"Todd, Minnesota, US",0.0,0.0
0.0,0.0,84027155.0,"Traverse, Minnesota, US",0.0,0.0
0.0,0.0,84027157.0,"Wabasha, Minnesota, US",0.0,0.0
0.0,0.0,84027159.0,"Wadena, Minnesota, US",0.0,0.0
0.0,0.0,84027161.0,"Waseca, Minnesota, US",0.0,0.0
5.0,5.0,84027163.0,"Washington, Minnesota, US",32.0,33.0
0.0,0.0,84027165.0,"Watonwan, Minnesota, US",0.0,0.0
0.0,0.0,84027167.0,"Wilkin, Minnesota, US",3.0,3.0
2.0,2.0,84027169.0,"Winona, Minnesota, US",15.0,15.0
0.0,0.0,84027171.0,"Wright, Minnesota, US",2.0,2.0
0.0,0.0,84027173.0,"Yellow Medicine, Minnesota, US",0.0,0.0
2.0,2.0,84028001.0,"Adams, Mississippi, US",15.0,16.0
0.0,0.0,84028003.0,"Alcorn, Mississippi, US",1.0,1.0
0.0,0.0,84028005.0,"Amite, Mississippi, US",1.0,1.0
3.0,3.0,84028007.0,"Attala, Mississippi, US",18.0,18.0
0.0,0.0,84028009.0,"Benton, Mississippi, US",0.0,0.0
2.0,2.0,84028011.0,"Bolivar, Mississippi, US",11.0,11.0
0.0,0.0,84028013.0,"Calhoun, Mississippi, US",4.0,4.0
2.0,2.0,84028015.0,"Carroll, Mississippi, US",11.0,11.0
2.0,2.0,84028017.0,"Chickasaw, Mississippi, US",14.0,14.0
0.0,0.0,84028019.0,"Choctaw, Mississippi, US",2.0,2.0
0.0,0.0,84028021.0,"Claiborne, Mississippi, US",2.0,5.0
3.0,3.0,84028023.0,"Clarke, Mississippi, US",19.0,19.0
0.0,0.0,84028025.0,"Clay, Mississippi, US",4.0,4.0
0.0,0.0,84028027.0,"Coahoma, Mississippi, US",4.0,4.0
0.0,0.0,84028029.0,"Copiah, Mississippi, US",4.0,4.0
0.0,0.0,84028031.0,"Covington, Mississippi, US",2.0,2.0
1.0,1.0,84028033.0,"DeSoto, Mississippi, US",8.0,8.0
7.0,7.0,84028035.0,"Forrest, Mississippi, US",39.0,39.0
0.0,0.0,84028037.0,"Franklin, Mississippi, US",2.0,2.0
0.0,0.0,84028039.0,"George, Mississippi, US",1.0,1.0
0.0,0.0,84028041.0,"Greene, Mississippi, US",1.0,1.0
0.0,0.0,84028043.0,"Grenada, Mississippi, US",3.0,3.0
2.0,2.0,84028045.0,"Hancock, Mississippi, US",12.0,12.0
1.0,1.0,84028047.0,"Harrison, Mississippi, US",7.0,7.0
4.0,4.0,84028049.0,"Hinds, Mississippi, US",26.0,26.0
5.0,5.0,84028051.0,"Holmes, Mississippi, US",28.0,30.0
1.0,1.0,84028053.0,"Humphreys, Mississippi, US",7.0,7.0
0.0,0.0,84028055.0,"Issaquena, Mississippi, US",0.0,0.0
1.0,1.0,84028057.0,"Itawamba, Mississippi, US",7.0,7.0
2.0,2.0,84028059.0,"Jackson, Mississippi, US",13.0,14.0
0.0,0.0,84028061.0,"Jasper, Mississippi, US",4.0,4.0
0.0,0.0,84028063.0,"Jefferson, Mississippi, US",1.0,1.0
0.0,0.0,84028065.0,"Jefferson Davis, Mississippi, US",3.0,3.0
5.0,5.0,84028067.0,"Jones, Mississippi, US",31.0,32.0
2.0,2.0,84028069.0,"Kemper, Mississippi, US",11.0,11.0
0.0,0.0,84028071.0,"Lafayette, Mississippi, US",4.0,4.0
0.0,0.0,84028073.0,"Lamar, Mississippi, US",5.0,5.0
11.0,11.0,84028075.0,"Lauderdale, Mississippi, US",68.0,68.0
0.0,0.0,84028077.0,"Lawrence, Mississippi, US",1.0,1.0
2.0,2.0,84028079.0,"Leake, Mississippi, US",12.0,12.0
1.0,1.0,84028081.0,"Lee, Mississippi, US",7.0,7.0
5.0,5.0,84028083.0,"Leflore, Mississippi, US",34.0,36.0
5.0,5.0,84028085.0,"Lincoln, Mississippi, US",29.0,29.0
1.0,1.0,84028087.0,"Lowndes, Mississippi, US",9.0,9.0
4.0,4.0,84028089.0,"Madison, Mississippi, US",25.0,27.0
1.0,1.0,84028091.0,"Marion, Mississippi, US",9.0,9.0
0.0,0.0,84028093.0,"Marshall, Mississippi, US",3.0,3.0
4.0,4.0,84028095.0,"Monroe, Mississippi, US",25.0,25.0
0.0,0.0,84028097.0,"Montgomery, Mississippi, US",1.0,1.0
7.0,7.0,84028099.0,"Neshoba, Mississippi, US",42.0,44.0
0.0,0.0,84028101.0,"Newton, Mississippi, US",4.0,4.0
1.0,1.0,84028103.0,"Noxubee, Mississippi, US",6.0,6.0
2.0,2.0,84028105.0,"Oktibbeha, Mississippi, US",14.0,14.0
0.0,0.0,84028107.0,"Panola, Mississippi, US",3.0,3.0
5.0,5.0,84028109.0,"Pearl River, Mississippi, US",31.0,31.0
0.0,0.0,84028111.0,"Perry, Mississippi, US",3.0,3.0
2.0,2.0,84028113.0,"Pike, Mississippi, US",11.0,11.0
0.0,0.0,84028115.0,"Pontotoc, Mississippi, US",3.0,3.0
0.0,0.0,84028117.0,"Prentiss, Mississippi, US",3.0,3.0
0.0,0.0,84028119.0,"Quitman, Mississippi, US",0.0,0.0
1.0,1.0,84028121.0,"Rankin, Mississippi, US",8.0,8.0
2.0,2.0,84028123.0,"Scott, Mississippi, US",12.0,12.0
0.0,0.0,84028125.0,"Sharkey, Mississippi, US",0.0,0.0
0.0,0.0,84028127.0,"Simpson, Mississippi, US",0.0,0.0
2.0,2.0,84028129.0,"Smith, Mississippi, US",11.0,11.0
0.0,0.0,84028131.0,"Stone, Mississippi, US",0.0,0.0
0.0,0.0,84028133.0,"Sunflower, Mississippi, US",3.0,3.0
0.0,0.0,84028135.0,"Tallahatchie, Mississippi, US",1.0,1.0
0.0,0.0,84028137.0,"Tate, Mississippi, US",1.0,1.0
2.0,2.0,84028139.0,"Tippah, Mississippi, US",11.0,11.0
0.0,0.0,84028141.0,"Tishomingo, Mississippi, US",0.0,0.0
0.0,0.0,84028143.0,"Tunica, Mississippi, US",3.0,3.0
0.0,0.0,84028145.0,"Union, Mississippi, US",7.0,7.0
0.0,0.0,84028147.0,"Walthall, Mississippi, US",0.0,0.0
1.0,1.0,84028149.0,"Warren, Mississippi, US",10.0,10.0
1.0,1.0,84028151.0,"Washington, Mississippi, US",7.0,7.0
0.0,0.0,84028153.0,"Wayne, Mississippi, US",2.0,3.0
0.0,0.0,84028155.0,"Webster, Mississippi, US",3.0,3.0
1.0,1.0,84028157.0,"Wilkinson, Mississippi, US",9.0,9.0
0.0,0.0,84028159.0,"Winston, Mississippi, US",1.0,1.0
0.0,0.0,84028161.0,"Yalobusha, Mississippi, US",6.0,6.0
0.0,0.0,84028163.0,"Yazoo, Mississippi, US",4.0,4.0
0.0,0.0,84029001.0,"Adair, Missouri, US",0.0,0.0
0.0,0.0,84029003.0,"Andrew, Missouri, US",0.0,0.0
0.0,0.0,84029005.0,"Atchison, Missouri, US",0.0,0.0
0.0,0.0,84029007.0,"Audrain, Missouri, US",0.0,0.0
0.0,0.0,84029009.0,"Barry, Missouri, US",0.0,0.0
0.0,0.0,84029011.0,"Barton, Missouri, US",0.0,0.0
0.0,0.0,84029013.0,"Bates, Missouri, US",1.0,1.0
0.0,0.0,84029015.0,"Benton, Missouri, US",0.0,0.0
0.0,0.0,84029017.0,"Bollinger, Missouri, US",0.0,0.0
0.0,0.0,84029019.0,"Boone, Missouri, US",1.0,2.0
0.0,0.0,84029021.0,"Buchanan, Missouri, US",2.0,2.0
0.0,0.0,84029023.0,"Butler, Missouri, US",0.0,0.0
0.0,0.0,84029025.0,"Caldwell, Missouri, US",0.0,0.0
0.0,0.0,84029027.0,"Callaway, Missouri, US",1.0,1.0
0.0,0.0,84029029.0,"Camden, Missouri, US",1.0,1.0
0.0,0.0,84029031.0,"Cape Girardeau, Missouri, US",2.0,2.0
0.0,0.0,84029033.0,"Carroll, Missouri, US",0.0,0.0
0.0,0.0,84029035.0,"Carter, Missouri, US",1.0,1.0
1.0,1.0,84029037.0,"Cass, Missouri, US",8.0,8.0
0.0,0.0,84029039.0,"Cedar, Missouri, US",0.0,0.0
0.0,0.0,84029041.0,"Chariton, Missouri, US",0.0,0.0
0.0,0.0,84029043.0,"Christian, Missouri, US",0.0,0.0
0.0,0.0,84029045.0,"Clark, Missouri, US",0.0,0.0
0.0,0.0,84029047.0,"Clay, Missouri, US",3.0,3.0
0.0,0.0,84029049.0,"Clinton, Missouri, US",0.0,0.0
0.0,0.0,84029051.0,"Cole, Missouri, US",1.0,1.0
0.0,0.0,84029053.0,"Cooper, Missouri, US",0.0,0.0
0.0,0.0,84029055.0,"Crawford, Missouri, US",0.0,0.0
0.0,0.0,84029057.0,"Dade, Missouri, US",0.0,0.0
0.0,0.0,84029059.0,"Dallas, Missouri, US",0.0,0.0
0.0,0.0,84029061.0,"Daviess, Missouri, US",0.0,0.0
0.0,0.0,84029063.0,"DeKalb, Missouri, US",0.0,0.0
0.0,0.0,84029065.0,"Dent, Missouri, US",0.0,0.0
0.0,0.0,84029067.0,"Douglas, Missouri, US",0.0,0.0
0.0,0.0,84029069.0,"Dunklin, Missouri, US",2.0,2.0
2.0,2.0,84029071.0,"Franklin, Missouri, US",17.0,17.0
0.0,0.0,84029073.0,"Gasconade, Missouri, US",0.0,0.0
0.0,0.0,84029075.0,"Gentry, Missouri, US",0.0,0.0
1.0,1.0,84029077.0,"Greene, Missouri, US",8.0,8.0
0.0,0.0,84029079.0,"Grundy, Missouri, US",0.0,0.0
0.0,0.0,84029081.0,"Harrison, Missouri, US",0.0,0.0
0.0,0.0,84029083.0,"Henry, Missouri, US",3.0,3.0
0.0,0.0,84029085.0,"Hickory, Missouri, US",0.0,0.0
0.0,0.0,84029087.0,"Holt, Missouri, US",0.0,0.0
0.0,0.0,84029089.0,"Howard, Missouri, US",0.0,0.0
0.0,0.0,84029091.0,"Howell, Missouri, US",0.0,0.0
0.0,0.0,84029093.0,"Iron, Missouri, US",0.0,0.0
3.0,3.0,84029095.0,"Jackson, Missouri, US",22.0,22.0
0.0,0.0,84029097.0,"Jasper,Missouri,US",0.0,0.0
3.0,3.0,84029099.0,"Jefferson, Missouri, US",18.0,18.0
0.0,0.0,84029101.0,"Johnson, Missouri, US",0.0,0.0
0.0,0.0,84029103.0,"Knox, Missouri, US",0.0,0.0
0.0,0.0,84029105.0,"Laclede, Missouri, US",0.0,0.0
0.0,0.0,84029107.0,"Lafayette, Missouri, US",3.0,3.0
0.0,0.0,84029109.0,"Lawrence, Missouri, US",0.0,0.0
0.0,0.0,84029111.0,"Lewis, Missouri, US",1.0,1.0
0.0,0.0,84029113.0,"Lincoln, Missouri, US",1.0,1.0
0.0,0.0,84029115.0,"Linn, Missouri, US",1.0,1.0
0.0,0.0,84029117.0,"Livingston, Missouri, US",0.0,0.0
0.0,0.0,84029119.0,"McDonald, Missouri, US",0.0,0.0
0.0,0.0,84029121.0,"Macon, Missouri, US",0.0,0.0
0.0,0.0,84029123.0,"Madison, Missouri, US",0.0,0.0
0.0,0.0,84029125.0,"Maries, Missouri, US",0.0,0.0
0.0,0.0,84029127.0,"Marion, Missouri, US",0.0,0.0
0.0,0.0,84029129.0,"Mercer, Missouri, US",0.0,0.0
0.0,0.0,84029131.0,"Miller, Missouri, US",0.0,0.0
0.0,0.0,84029133.0,"Mississippi, Missouri, US",0.0,0.0
0.0,0.0,84029135.0,"Moniteau, Missouri, US",0.0,0.0
0.0,0.0,84029137.0,"Monroe, Missouri, US",0.0,0.0
0.0,0.0,84029139.0,"Montgomery, Missouri, US",0.0,0.0
0.0,0.0,84029141.0,"Morgan, Missouri, US",0.0,0.0
0.0,0.0,84029143.0,"New Madrid, Missouri, US",0.0,0.0
0.0,0.0,84029145.0,"Newton, Missouri, US",1.0,1.0
0.0,0.0,84029147.0,"Nodaway, Missouri, US",0.0,0.0
0.0,0.0,84029149.0,"Oregon, Missouri, US",0.0,0.0
0.0,0.0,84029151.0,"Osage, Missouri, US",0.0,0.0
0.0,0.0,84029153.0,"Ozark, Missouri, US",0.0,0.0
0.0,0.0,84029155.0,"Pemiscot, Missouri, US",5.0,5.0
0.0,0.0,84029157.0,"Perry, Missouri, US",0.0,0.0
0.0,0.0,84029159.0,"Pettis, Missouri, US",1.0,1.0
0.0,0.0,84029161.0,"Phelps, Missouri, US",0.0,0.0
0.0,0.0,84029163.0,"Pike, Missouri, US",1.0,1.0
0.0,0.0,84029165.0,"Platte, Missouri, US",0.0,0.0
0.0,0.0,84029167.0,"Polk, Missouri, US",0.0,0.0
0.0,0.0,84029169.0,"Pulaski, Missouri, US",1.0,1.0
0.0,0.0,84029171.0,"Putnam, Missouri, US",0.0,0.0
0.0,0.0,84029173.0,"Ralls, Missouri, US",0.0,0.0
0.0,0.0,84029175.0,"Randolph, Missouri, US",0.0,0.0
0.0,0.0,84029177.0,"Ray, Missouri, US",0.0,0.0
0.0,0.0,84029179.0,"Reynolds, Missouri, US",0.0,0.0
0.0,0.0,84029181.0,"Ripley, Missouri, US",0.0,0.0
10.0,10.0,84029183.0,"St. Charles, Missouri, US",60.0,61.0
0.0,0.0,84029185.0,"St. Clair, Missouri, US",0.0,0.0
0.0,0.0,84029186.0,"Ste. Genevieve, Missouri, US",1.0,1.0
0.0,0.0,84029187.0,"St. Francois, Missouri, US",2.0,2.0
89.0,89.0,84029189.0,"St. Louis, Missouri, US",483.0,486.0
0.0,0.0,84029195.0,"Saline, Missouri, US",2.0,2.0
0.0,0.0,84029197.0,"Schuyler, Missouri, US",0.0,0.0
0.0,0.0,84029199.0,"Scotland, Missouri, US",0.0,0.0
1.0,1.0,84029201.0,"Scott, Missouri, US",10.0,10.0
0.0,0.0,84029203.0,"Shannon, Missouri, US",0.0,0.0
0.0,0.0,84029205.0,"Shelby, Missouri, US",0.0,0.0
0.0,0.0,84029207.0,"Stoddard, Missouri, US",0.0,0.0
0.0,0.0,84029209.0,"Stone, Missouri, US",0.0,0.0
0.0,0.0,84029211.0,"Sullivan, Missouri, US",0.0,0.0
0.0,0.0,84029213.0,"Taney, Missouri, US",2.0,2.0
0.0,0.0,84029215.0,"Texas, Missouri, US",0.0,0.0
0.0,0.0,84029217.0,"Vernon, Missouri, US",0.0,0.0
0.0,0.0,84029219.0,"Warren, Missouri, US",0.0,0.0
0.0,0.0,84029221.0,"Washington, Missouri, US",1.0,1.0
0.0,0.0,84029223.0,"Wayne, Missouri, US",0.0,0.0
0.0,0.0,84029225.0,"Webster, Missouri, US",0.0,0.0
0.0,0.0,84029227.0,"Worth, Missouri, US",0.0,0.0
0.0,0.0,84029229.0,"Wright, Missouri, US",0.0,0.0
24.0,24.0,84029510.0,"St. Louis City, Missouri, US",131.0,132.0
0.0,0.0,84030001.0,"Beaverhead, Montana, US",0.0,0.0
0.0,0.0,84030003.0,"Big Horn, Montana, US",0.0,0.0
0.0,0.0,84030005.0,"Blaine, Montana, US",0.0,0.0
0.0,0.0,84030007.0,"Broadwater, Montana, US",0.0,0.0
0.0,0.0,84030009.0,"Carbon, Montana, US",0.0,0.0
0.0,0.0,84030011.0,"Carter, Montana, US",0.0,0.0
0.0,0.0,84030013.0,"Cascade, Montana, US",2.0,2.0
0.0,0.0,84030015.0,"Chouteau, Montana, US",0.0,0.0
0.0,0.0,84030017.0,"Custer, Montana, US",0.0,0.0
0.0,0.0,84030019.0,"Daniels, Montana, US",0.0,0.0
0.0,0.0,84030021.0,"Dawson, Montana, US",0.0,0.0
0.0,0.0,84030023.0,"Deer Lodge, Montana, US",0.0,0.0
0.0,0.0,84030025.0,"Fallon, Montana, US",0.0,0.0
0.0,0.0,84030027.0,"Fergus, Montana, US",0.0,0.0
0.0,0.0,84030029.0,"Flathead, Montana, US",2.0,2.0
0.0,0.0,84030031.0,"Gallatin, Montana, US",1.0,1.0
0.0,0.0,84030033.0,"Garfield, Montana, US",0.0,0.0
0.0,0.0,84030035.0,"Glacier, Montana, US",0.0,0.0
0.0,0.0,84030037.0,"Golden Valley, Montana, US",0.0,0.0
0.0,0.0,84030039.0,"Granite, Montana, US",0.0,0.0
0.0,0.0,84030041.0,"Hill, Montana, US",0.0,0.0
0.0,0.0,84030043.0,"Jefferson, Montana, US",0.0,0.0
0.0,0.0,84030045.0,"Judith Basin, Montana, US",0.0,0.0
0.0,0.0,84030047.0,"Lake, Montana, US",0.0,0.0
0.0,0.0,84030049.0,"Lewis and Clark, Montana, US",0.0,0.0
0.0,0.0,84030051.0,"Liberty, Montana, US",0.0,0.0
0.0,0.0,84030053.0,"Lincoln, Montana, US",1.0,1.0
0.0,0.0,84030055.0,"McCone, Montana, US",0.0,0.0
0.0,0.0,84030057.0,"Madison, Montana, US",1.0,1.0
0.0,0.0,84030059.0,"Meagher, Montana, US",0.0,0.0
0.0,0.0,84030061.0,"Mineral, Montana, US",0.0,0.0
0.0,0.0,84030063.0,"Missoula, Montana, US",1.0,1.0
0.0,0.0,84030065.0,"Musselshell, Montana, US",0.0,0.0
0.0,0.0,84030067.0,"Park, Montana, US",0.0,0.0
0.0,0.0,84030069.0,"Petroleum, Montana, US",0.0,0.0
0.0,0.0,84030071.0,"Phillips, Montana, US",0.0,0.0
0.0,0.0,84030073.0,"Pondera, Montana, US",0.0,0.0
0.0,0.0,84030075.0,"Powder River, Montana, US",0.0,0.0
0.0,0.0,84030077.0,"Powell, Montana, US",0.0,0.0
0.0,0.0,84030079.0,"Prairie, Montana, US",0.0,0.0
0.0,0.0,84030081.0,"Ravalli, Montana, US",0.0,0.0
0.0,0.0,84030083.0,"Richland, Montana, US",0.0,0.0
0.0,0.0,84030085.0,"Roosevelt, Montana, US",0.0,0.0
0.0,0.0,84030087.0,"Rosebud, Montana, US",0.0,0.0
0.0,0.0,84030089.0,"Sanders, Montana, US",0.0,0.0
0.0,0.0,84030091.0,"Sheridan, Montana, US",0.0,0.0
0.0,0.0,84030093.0,"Silver Bow, Montana, US",0.0,0.0
0.0,0.0,84030095.0,"Stillwater, Montana, US",0.0,0.0
0.0,0.0,84030097.0,"Sweet Grass, Montana, US",0.0,0.0
0.0,0.0,84030099.0,"Teton, Montana, US",0.0,0.0
1.0,1.0,84030101.0,"Toole, Montana, US",6.0,6.0
0.0,0.0,84030103.0,"Treasure, Montana, US",0.0,0.0
0.0,0.0,84030105.0,"Valley, Montana, US",0.0,0.0
0.0,0.0,84030107.0,"Wheatland, Montana, US",0.0,0.0
0.0,0.0,84030109.0,"Wibaux, Montana, US",0.0,0.0
0.0,0.0,84030111.0,"Yellowstone, Montana, US",3.0,3.0
2.0,2.0,84031001.0,"Adams, Nebraska, US",11.0,11.0
0.0,0.0,84031003.0,"Antelope, Nebraska, US",0.0,0.0
0.0,0.0,84031005.0,"Arthur, Nebraska, US",0.0,0.0
0.0,0.0,84031007.0,"Banner, Nebraska, US",0.0,0.0
0.0,0.0,84031009.0,"Blaine, Nebraska, US",0.0,0.0
0.0,0.0,84031011.0,"Boone, Nebraska, US",0.0,0.0
0.0,0.0,84031013.0,"Box Butte, Nebraska, US",0.0,0.0
0.0,0.0,84031015.0,"Boyd, Nebraska, US",0.0,0.0
0.0,0.0,84031017.0,"Brown, Nebraska, US",0.0,0.0
0.0,0.0,84031019.0,"Buffalo, Nebraska, US",1.0,1.0
0.0,0.0,84031021.0,"Burt, Nebraska, US",0.0,0.0
0.0,0.0,84031023.0,"Butler, Nebraska, US",0.0,0.0
0.0,0.0,84031025.0,"Cass, Nebraska, US",0.0,0.0
0.0,0.0,84031027.0,"Cedar, Nebraska, US",0.0,0.0
0.0,0.0,84031029.0,"Chase, Nebraska, US",0.0,0.0
0.0,0.0,84031031.0,"Cherry, Nebraska, US",0.0,0.0
0.0,0.0,84031033.0,"Cheyenne, Nebraska, US",0.0,0.0
0.0,0.0,84031035.0,"Clay, Nebraska, US",0.0,0.0
0.0,0.0,84031037.0,"Colfax, Nebraska, US",2.0,2.0
0.0,0.0,84031039.0,"Cuming, Nebraska, US",0.0,0.0
0.0,0.0,84031041.0,"Custer, Nebraska, US",4.0,4.0
