UID,Key,6/1/20,6/2/20,6/3/20,6/4/20
84040137,"Stephens, Oklahoma, US",1,1,1,1
84040139,"Texas, Oklahoma, US",5,5,6,6
84040141,"Tillman, Oklahoma, US",1,1,1,1
84040143,"Tulsa, Oklahoma, US",54,57,57,59
84040145,"Wagoner, Oklahoma, US",17,17,17,17
84040147,"Washington, Oklahoma, US",35,36,36,36
84040149,"Washita, Oklahoma, US",0,0,0,0
84040151,"Woods, Oklahoma, US",0,0,0,0
84040153,"Woodward, Oklahoma, US",0,0,0,0
84041001,"Baker, Oregon, US",0,0,0,0
84041003,"Benton, Oregon, US",5,5,5,5
84041005,"Clackamas, Oregon, US",11,11,12,12
84041007,"Clatsop, Oregon, US",0,0,0,0
84041009,"Columbia, Oregon, US",0,0,0,0
84041011,"Coos, Oregon, US",0,0,0,0
84041013,"Crook, Oregon, US",0,0,0,0
84041015,"Curry, Oregon, US",0,0,0,0
84041017,"Deschutes, Oregon, US",0,0,0,0
84041019,"Douglas, Oregon, US",0,0,0,0
84041021,"Gilliam, Oregon, US",0,0,0,0
84041023,"Grant, Oregon, US",0,0,0,0
84041025,"Harney, Oregon, US",0,0,0,0
84041027,"Hood River, Oregon, US",0,0,0,0
84041029,"Jackson, Oregon, US",0,0,0,0
84041031,"Jefferson, Oregon, US",0,0,0,0
84041033,"Josephine, Oregon, US",1,1,1,1
84041035,"Klamath, Oregon, US",0,0,0,0
84041037,"Lake, Oregon, US",0,0,0,0
84041039,"Lane, Oregon, US",3,3,3,3
84041041,"Lincoln, Oregon, US",0,0,0,0
84041043,"Linn, Oregon, US",9,9,9,9
84041045,"Malheur, Oregon, US",0,0,0,0
84041047,"Marion, Oregon, US",26,26,26,26
84041049,"Morrow, Oregon, US",0,0,0,0
84041051,"Multnomah, Oregon, US",59,61,62,62
84041053,"Polk, Oregon, US",12,12,12,12
84041055,"Sherman, Oregon, US",0,0,0,0
84041057,"Tillamook, Oregon, US",0,0,0,0
84041059,"Umatilla, Oregon, US",3,3,3,3
84041061,"Union, Oregon, US",0,0,0,0
84041063,"Wallowa, Oregon, US",0,0,0,0
84041065,"Wasco, Oregon, US",1,1,1,1
84041067,"Washington, Oregon, US",17,18,18,18
84041069,"Wheeler, Oregon, US",0,0,0,0
84041071,"Yamhill, Oregon, US",7,7,7,7
84042001,"Adams, Pennsylvania, US",8,8,8,8
84042003,"Allegheny, Pennsylvania, US",164,165,166,166
84042005,"Armstrong, Pennsylvania, US",4,5,5,5
84042007,"Beaver, Pennsylvania, US",73,74,74,74
84042009,"Bedford, Pennsylvania, US",2,2,2,2
84042011,"Berks, Pennsylvania, US",317,321,322,323
84042013,"Blair, Pennsylvania, US",1,1,1,1
84042015,"Bradford, Pennsylvania, US",3,3,3,3
84042017,"Bucks, Pennsylvania, US",503,515,519,522
84042019,"Butler, Pennsylvania, US",12,12,12,12
84042021,"Cambria, Pennsylvania, US",2,2,2,2
84042023,"Cameron, Pennsylvania, US",0,0,0,0
84042025,"Carbon, Pennsylvania, US",24,24,24,24
84042027,"Centre, Pennsylvania, US",7,7,7,7
84042029,"Chester, Pennsylvania, US",281,284,287,294
84042031,"Clarion, Pennsylvania, US",2,2,2,2
84042033,"Clearfield, Pennsylvania, US",0,0,0,0
84042035,"Clinton, Pennsylvania, US",3,3,3,3
84042037,"Columbia, Pennsylvania, US",31,31,31,31
84042039,"Crawford, Pennsylvania, US",0,0,0,0
84042041,"Cumberland, Pennsylvania, US",52,52,53,54
84042043,"Dauphin, Pennsylvania, US",74,77,85,87
84042045,"Delaware, Pennsylvania, US",559,567,576,584
84042047,"Elk, Pennsylvania, US",0,0,0,0
84042049,"Erie, Pennsylvania, US",4,4,5,5
84042051,"Fayette, Pennsylvania, US",4,4,4,4
84042053,"Forest, Pennsylvania, US",0,0,0,0
84042055,"Franklin, Pennsylvania, US",35,36,37,38
84042057,"Fulton, Pennsylvania, US",1,1,1,1
84042059,"Greene, Pennsylvania, US",0,0,0,0
84042061,"Huntingdon, Pennsylvania, US",2,2,3,3
84042063,"Indiana, Pennsylvania, US",5,5,5,5
84042065,"Jefferson, Pennsylvania, US",0,0,0,0
84042067,"Juniata, Pennsylvania, US",4,4,4,4
84042069,"Lackawanna, Pennsylvania, US",171,174,180,182
84042071,"Lancaster, Pennsylvania, US",297,306,310,315
84042073,"Lawrence, Pennsylvania, US",8,8,8,8
84042075,"Lebanon, Pennsylvania, US",33,33,34,36
84042077,"Lehigh, Pennsylvania, US",228,235,239,242
84042079,"Luzerne, Pennsylvania, US",149,153,155,156
84042081,"Lycoming, Pennsylvania, US",17,17,17,17
84042083,"McKean,Pennsylvania,US",1,1,1,1
84042085,"Mercer, Pennsylvania, US",5,5,5,6
84042087,"Mifflin, Pennsylvania, US",1,1,1,1
84042089,"Monroe, Pennsylvania, US",101,101,102,102
84042091,"Montgomery, Pennsylvania, US",686,696,702,713
84042093,"Montour, Pennsylvania, US",0,0,0,0
84042095,"Northampton, Pennsylvania, US",210,213,220,225
84042097,"Northumberland, Pennsylvania, US",3,3,3,3
84042099,"Perry, Pennsylvania, US",3,3,3,3
84042101,"Philadelphia, Pennsylvania, US",1320,1346,1359,1394
84042103,"Pike, Pennsylvania, US",19,20,20,20
84042105,"Potter, Pennsylvania, US",0,0,0,0
84042107,"Schuylkill, Pennsylvania, US",34,36,36,37
84042109,"Snyder, Pennsylvania, US",1,1,1,1
84042111,"Somerset, Pennsylvania, US",1,1,1,1
84042113,"Sullivan, Pennsylvania, US",0,0,0,0
84042115,"Susquehanna, Pennsylvania, US",15,15,15,15
84042117,"Tioga, Pennsylvania, US",2,2,2,2
84042119,"Union, Pennsylvania, US",1,1,1,1
84042121,"Venango, Pennsylvania, US",0,0,0,0
84042123,"Warren, Pennsylvania, US",0,0,0,0
84042125,"Washington, Pennsylvania, US",5,6,6,6
84042127,"Wayne, Pennsylvania, US",8,8,8,8
84042129,"Westmoreland, Pennsylvania, US",38,38,38,38
84042131,"Wyoming, Pennsylvania, US",7,7,7,7
84042133,"York, Pennsylvania, US",26,26,27,28
84044001,"Bristol, Rhode Island, US",0,0,0,0
84044003,"Kent, Rhode Island, US",0,0,0,0
84044005,"Newport, Rhode Island, US",0,0,0,0
84044007,"Providence, Rhode Island, US",0,0,0,0
84044009,"Washington, Rhode Island, US",0,0,0,0
84045001,"Abbeville, South Carolina, US",0,0,0,0
84045003,"Aiken, South Carolina, US",7,7,7,7
84045005,"Allendale, South Carolina, US",3,3,3,3
84045007,"Anderson, South Carolina, US",9,9,9,9
84045009,"Bamberg, South Carolina, US",0,0,0,0
84045011,"Barnwell, South Carolina, US",1,1,1,1
84045013,"Beaufort, South Carolina, US",14,14,14,14
84045015,"Berkeley, South Carolina, US",16,16,16,16
84045017,"Calhoun, South Carolina, US",1,1,1,1
84045019,"Charleston, South Carolina, US",12,12,12,12
84045021,"Cherokee, South Carolina, US",2,2,2,2
84045023,"Chester, South Carolina, US",1,1,1,1
84045025,"Chesterfield, South Carolina, US",4,4,4,4
84045027,"Clarendon, South Carolina, US",39,39,39,39
84045029,"Colleton, South Carolina, US",14,14,14,14
84045031,"Darlington, South Carolina, US",10,10,10,10
84045033,"Dillon, South Carolina, US",3,3,3,3
84045035,"Dorchester, South Carolina, US",3,3,3,3
84045037,"Edgefield, South Carolina, US",2,2,2,2
84045039,"Fairfield, South Carolina, US",17,17,17,17
84045041,"Florence, South Carolina, US",38,38,38,38
84045043,"Georgetown, South Carolina, US",3,3,3,3
84045045,"Greenville, South Carolina, US",57,57,57,57
84045047,"Greenwood, South Carolina, US",1,1,1,1
84045049,"Hampton, South Carolina, US",1,1,1,1
84045051,"Horry, South Carolina, US",26,27,27,27
84045053,"Jasper, South Carolina, US",2,2,2,2
84045055,"Kershaw, South Carolina, US",14,14,14,14
84045057,"Lancaster, South Carolina, US",5,5,5,5
84045059,"Laurens, South Carolina, US",4,4,4,4
84045061,"Lee, South Carolina, US",16,16,16,16
84045063,"Lexington, South Carolina, US",34,34,34,34
84045065,"McCormick, South Carolina, US",1,1,1,1
84045067,"Marion, South Carolina, US",5,5,5,5
84045069,"Marlboro, South Carolina, US",1,1,1,1
84045071,"Newberry, South Carolina, US",1,1,1,1
84045073,"Oconee, South Carolina, US",0,0,0,0
84045075,"Orangeburg, South Carolina, US",3,3,3,3
84045077,"Pickens, South Carolina, US",3,3,3,3
84045079,"Richland, South Carolina, US",66,66,66,66
84045081,"Saluda, South Carolina, US",1,1,1,1
84045083,"Spartanburg, South Carolina, US",20,20,20,20
84045085,"Sumter, South Carolina, US",18,18,18,18
84045087,"Union, South Carolina, US",0,0,0,0
84045089,"Williamsburg, South Carolina, US",14,14,14,14
84045091,"York, South Carolina, US",8,8,8,8
84046003,"Aurora, South Dakota, US",0,0,0,0
84046005,"Beadle, South Dakota, US",5,5,5,5
84046007,"Bennett, South Dakota, US",0,0,0,0
84046009,"Bon Homme, South Dakota, US",0,0,0,0
84046011,"Brookings, South Dakota, US",0,0,0,0
84046013,"Brown, South Dakota, US",1,1,1,1
84046015,"Brule, South Dakota, US",0,0,0,0
84046017,"Buffalo, South Dakota, US",0,0,0,0
84046019,"Butte, South Dakota, US",0,0,0,0
84046021,"Campbell, South Dakota, US",0,0,0,0
84046023,"Charles Mix, South Dakota, US",0,0,0,0
84046025,"Clark, South Dakota, US",0,0,0,0
84046027,"Clay, South Dakota, US",0,0,0,0
84046029,"Codington, South Dakota, US",0,0,0,0
84046031,"Corson, South Dakota, US",0,0,0,0
84046033,"Custer, South Dakota, US",0,0,0,0
84046035,"Davison, South Dakota, US",0,0,0,0
84046037,"Day, South Dakota, US",0,0,0,0
84046039,"Deuel, South Dakota, US",0,0,0,0
84046041,"Dewey, South Dakota, US",0,0,0,0
84046043,"Douglas, South Dakota, US",0,0,0,0
84046045,"Edmunds, South Dakota, US",0,0,0,0
84046047,"Fall River, South Dakota, US",0,0,0,0
84046049,"Faulk, South Dakota, US",0,0,0,0
84046051,"Grant, South Dakota, US",0,0,0,0
84046053,"Gregory, South Dakota, US",0,0,0,0
84046055,"Haakon, South Dakota, US",0,0,0,0
84046057,"Hamlin, South Dakota, US",0,0,0,0
84046059,"Hand, South Dakota, US",0,0,0,0
84046061,"Hanson, South Dakota, US",0,0,0,0
84046063,"Harding, South Dakota, US",0,0,0,0
84046065,"Hughes, South Dakota, US",0,0,0,0
84046067,"Hutchinson, South Dakota, US",0,0,0,0
84046069,"Hyde, South Dakota, US",0,0,0,0
84046071,"Jackson, South Dakota, US",0,0,0,0
84046073,"Jerauld, South Dakota, US",1,1,1,1
84046075,"Jones, South Dakota, US",0,0,0,0
84046077,"Kingsbury, South Dakota, US",0,0,0,0
84046079,"Lake, South Dakota, US",0,0,0,0
84046081,"Lawrence, South Dakota, US",0,0,0,0
84046083,"Lincoln, South Dakota, US",0,0,0,0
84046085,"Lyman, South Dakota, US",0,0,0,0
84046087,"McCook, South Dakota, US",1,1,1,1
84046089,"McPherson, South Dakota, US",0,0,0,0
84046091,"Marshall, South Dakota, US",0,0,0,0
84046093,"Meade, South Dakota, US",0,0,0,0
84046095,"Mellette, South Dakota, US",0,0,0,0
84046097,"Miner, South Dakota, US",0,0,0,0
84046099,"Minnehaha, South Dakota, US",49,49,49,50
84046101,"Moody, South Dakota, US",0,0,0,0
84046102,"Oglala Lakota, South Dakota, US",0,0,0,0
84046103,"Pennington, South Dakota, US",4,4,4,5
84046105,"Perkins, South Dakota, US",0,0,0,0
84046107,"Potter, South Dakota, US",0,0,0,0
84046109,"Roberts, South Dakota, US",0,0,0,0
84046111,"Sanborn, South Dakota, US",0,0,0,0
84046115,"Spink, South Dakota, US",0,0,0,0
84046117,"Stanley, South Dakota, US",0,0,0,0
84046119,"Sully, South Dakota, US",0,0,0,0
84046121,"Todd, South Dakota, US",1,1,1,1
84046123,"Tripp, South Dakota, US",0,0,0,0
84046125,"Turner, South Dakota, US",0,0,0,0
84046127,"Union, South Dakota, US",0,0,0,0
84046129,"Walworth, South Dakota, US",0,0,0,0
84046135,"Yankton, South Dakota, US",0,0,0,0
84046137,"Ziebach, South Dakota, US",0,0,0,0
84047001,"Anderson, Tennessee, US",1,1,1,2
84047003,"Bedford, Tennessee, US",4,4,4,4
84047005,"Benton, Tennessee, US",1,1,1,1
84047007,"Bledsoe, Tennessee, US",1,1,1,1
84047009,"Blount, Tennessee, US",3,3,3,3
84047011,"Bradley, Tennessee, US",1,1,1,1
84047013,"Campbell, Tennessee, US",1,1,1,1
84047015,"Cannon, Tennessee, US",0,0,0,0
84047017,"Carroll, Tennessee, US",1,1,1,1
84047019,"Carter, Tennessee, US",1,1,1,1
84047021,"Cheatham, Tennessee, US",0,0,0,0
84047023,"Chester, Tennessee, US",0,0,0,0
84047025,"Claiborne, Tennessee, US",0,0,0,0
84047027,"Clay, Tennessee, US",0,0,0,0
84047029,"Cocke, Tennessee, US",0,0,0,0
84047031,"Coffee, Tennessee, US",0,0,0,0
84047033,"Crockett, Tennessee, US",2,2,2,2
84047035,"Cumberland, Tennessee, US",1,1,1,2
84047037,"Davidson, Tennessee, US",62,64,65,66
84047039,"Decatur, Tennessee, US",0,0,0,0
84047041,"DeKalb,Tennessee,US",0,0,0,0
84047043,"Dickson, Tennessee, US",0,0,0,0
84047045,"Dyer, Tennessee, US",0,0,0,0
84047047,"Fayette, Tennessee, US",2,2,2,2
84047049,"Fentress, Tennessee, US",0,0,0,0
84047051,"Franklin, Tennessee, US",1,1,1,1
84047053,"Gibson, Tennessee, US",1,1,1,1
84047055,"Giles, Tennessee, US",0,0,0,0
84047057,"Grainger, Tennessee, US",0,0,0,0
84047059,"Greene, Tennessee, US",2,2,2,2
84047061,"Grundy, Tennessee, US",1,1,1,1
84047063,"Hamblen, Tennessee, US",2,2,2,2
84047065,"Hamilton, Tennessee, US",15,16,16,19
84047067,"Hancock, Tennessee, US",0,0,0,0
84047069,"Hardeman, Tennessee, US",0,0,0,0
84047071,"Hardin, Tennessee, US",2,2,2,2
84047073,"Hawkins, Tennessee, US",2,2,2,2
84047075,"Haywood, Tennessee, US",2,2,2,2
84047077,"Henderson, Tennessee, US",0,0,0,0
84047079,"Henry, Tennessee, US",0,0,0,0
84047081,"Hickman, Tennessee, US",0,0,0,0
84047083,"Houston, Tennessee, US",0,0,0,0
84047085,"Humphreys, Tennessee, US",1,1,1,1
84047087,"Jackson, Tennessee, US",0,0,0,0
84047089,"Jefferson, Tennessee, US",0,0,0,0
84047091,"Johnson, Tennessee, US",0,0,0,0
84047093,"Knox, Tennessee, US",5,5,5,5
84047095,"Lake, Tennessee, US",0,0,0,0
84047097,"Lauderdale, Tennessee, US",1,1,1,1
84047099,"Lawrence, Tennessee, US",0,0,0,0
84047101,"Lewis, Tennessee, US",0,0,0,0
84047103,"Lincoln, Tennessee, US",0,0,0,0
84047105,"Loudon, Tennessee, US",0,0,0,0
84047107,"McMinn, Tennessee, US",14,14,14,14
84047109,"McNairy, Tennessee, US",0,0,0,0
84047111,"Macon, Tennessee, US",3,3,3,3
84047113,"Madison, Tennessee, US",2,2,2,2
84047115,"Marion, Tennessee, US",1,1,1,1
84047117,"Marshall, Tennessee, US",1,1,1,1
84047119,"Maury, Tennessee, US",0,0,0,1
84047121,"Meigs, Tennessee, US",0,0,0,0
84047123,"Monroe, Tennessee, US",2,2,2,3
84047125,"Montgomery, Tennessee, US",3,3,3,3
84047127,"Moore, Tennessee, US",0,0,0,0
84047129,"Morgan, Tennessee, US",0,0,0,0
84047131,"Obion, Tennessee, US",1,3,3,3
84047133,"Overton, Tennessee, US",0,0,0,0
84047135,"Perry, Tennessee, US",0,0,0,0
84047137,"Pickett, Tennessee, US",0,0,0,0
84047139,"Polk, Tennessee, US",0,0,0,0
84047141,"Putnam, Tennessee, US",5,5,6,6
84047143,"Rhea, Tennessee, US",0,0,0,0
84047145,"Roane, Tennessee, US",0,0,0,0
84047147,"Robertson, Tennessee, US",3,4,5,5
84047149,"Rutherford, Tennessee, US",23,27,28,28
84047151,"Scott, Tennessee, US",0,0,0,0
84047153,"Sequatchie, Tennessee, US",0,0,0,0
84047155,"Sevier, Tennessee, US",2,2,2,2
84047157,"Shelby, Tennessee, US",111,117,119,124
84047159,"Smith, Tennessee, US",1,1,1,1
84047161,"Stewart, Tennessee, US",0,0,0,0
84047163,"Sullivan, Tennessee, US",2,2,2,2
84047165,"Sumner, Tennessee, US",45,45,46,46
84047167,"Tipton, Tennessee, US",3,3,3,3
84047169,"Trousdale, Tennessee, US",4,4,4,4
84047171,"Unicoi, Tennessee, US",0,0,0,0
84047173,"Union, Tennessee, US",0,0,0,0
84047175,"Van Buren, Tennessee, US",0,0,0,0
84047177,"Warren, Tennessee, US",0,0,0,0
84047179,"Washington, Tennessee, US",0,0,0,0
84047181,"Wayne, Tennessee, US",0,0,0,0
84047183,"Weakley, Tennessee, US",0,0,0,0
84047185,"White, Tennessee, US",0,0,0,0
84047187,"Williamson, Tennessee, US",10,11,11,11
84047189,"Wilson, Tennessee, US",8,8,8,8
84048001,"Anderson, Texas, US",0,0,0,0
84048003,"Andrews, Texas, US",0,0,0,0
84048005,"Angelina, Texas, US",4,5,5,5
84048007,"Aransas, Texas, US",0,0,0,0
84048009,"Archer, Texas, US",0,0,0,0
84048011,"Armstrong, Texas, US",0,0,0,0
84048013,"Atascosa, Texas, US",2,2,2,2
84048015,"Austin, Texas, US",0,0,0,0
84048017,"Bailey, Texas, US",0,0,0,0
84048019,"Bandera, Texas, US",0,0,0,0
84048021,"Bastrop, Texas, US",3,3,3,3
84048023,"Baylor, Texas, US",0,0,0,0
84048025,"Bee, Texas, US",0,0,0,0
84048027,"Bell, Texas, US",4,4,4,5
84048029,"Bexar, Texas, US",74,75,75,75
84048031,"Blanco, Texas, US",1,1,1,1
84048033,"Borden, Texas, US",0,0,0,0
84048035,"Bosque, Texas, US",0,0,0,0
84048037,"Bowie, Texas, US",6,6,6,6
84048039,"Brazoria, Texas, US",12,12,12,12
84048041,"Brazos, Texas, US",19,19,19,21
84048043,"Brewster, Texas, US",0,0,0,0
84048045,"Briscoe, Texas, US",0,0,0,0
84048047,"Brooks, Texas, US",0,0,0,0
84048049,"Brown, Texas, US",9,10,10,10
84048051,"Burleson, Texas, US",0,0,0,0
84048053,"Burnet, Texas, US",0,0,0,0
84048055,"Caldwell, Texas, US",0,0,0,0
84048057,"Calhoun, Texas, US",3,3,3,3
84048059,"Callahan, Texas, US",1,1,1,1
84048061,"Cameron, Texas, US",36,36,36,39
84048063,"Camp, Texas, US",0,0,0,0
84048065,"Carson, Texas, US",0,0,0,0
84048067,"Cass, Texas, US",0,0,1,1
84048069,"Castro, Texas, US",1,1,1,1
84048071,"Chambers, Texas, US",0,0,0,0
84048073,"Cherokee, Texas, US",2,2,2,2
84048075,"Childress, Texas, US",0,0,0,0
84048077,"Clay, Texas, US",0,0,0,0
84048079,"Cochran, Texas, US",0,0,0,0
84048081,"Coke, Texas, US",0,0,0,0
84048083,"Coleman, Texas, US",0,0,0,0
84048085,"Collin, Texas, US",34,34,34,34
84048087,"Collingsworth, Texas, US",0,0,0,0
84048089,"Colorado, Texas, US",0,0,0,0
84048091,"Comal, Texas, US",7,7,7,7
84048093,"Comanche, Texas, US",1,1,1,1
84048095,"Concho, Texas, US",0,0,0,0
84048097,"Cooke, Texas, US",0,0,0,0
84048099,"Coryell, Texas, US",2,2,2,2
84048101,"Cottle, Texas, US",1,1,1,1
84048103,"Crane, Texas, US",2,5,5,5
84048105,"Crockett, Texas, US",0,0,0,0
84048107,"Crosby, Texas, US",1,1,1,1
84048109,"Culberson, Texas, US",0,0,0,0
84048111,"Dallam, Texas, US",1,1,1,1
84048113,"Dallas, Texas, US",229,245,249,250
84048115,"Dawson, Texas, US",1,1,1,1
84048117,"Deaf Smith, Texas, US",13,13,13,13
84048119,"Delta, Texas, US",0,0,0,0
84048121,"Denton, Texas, US",31,32,32,32
84048123,"DeWitt, Texas, US",1,1,1,1
84048125,"Dickens, Texas, US",0,0,0,0
84048127,"Dimmit, Texas, US",0,0,0,0
84048129,"Donley, Texas, US",0,0,0,0
84048131,"Duval, Texas, US",0,0,0,0
84048133,"Eastland, Texas, US",0,0,0,0
84048135,"Ector, Texas, US",5,5,5,5
84048137,"Edwards, Texas, US",0,0,0,0
84048139,"Ellis, Texas, US",14,15,15,15
84048141,"El Paso, Texas, US",80,83,88,89
84048143,"Erath, Texas, US",1,1,1,1
84048145,"Falls, Texas, US",0,0,0,0
84048147,"Fannin, Texas, US",2,2,2,2
84048149,"Fayette, Texas, US",2,2,2,2
84048151,"Fisher, Texas, US",1,1,1,1
84048153,"Floyd, Texas, US",0,0,0,0
84048155,"Foard, Texas, US",0,0,0,0
84048157,"Fort Bend, Texas, US",44,44,45,47
84048159,"Franklin, Texas, US",0,0,0,0
84048161,"Freestone, Texas, US",0,0,0,0
84048163,"Frio, Texas, US",0,0,0,0
84048165,"Gaines, Texas, US",0,0,0,0
84048167,"Galveston, Texas, US",37,37,37,38
84048169,"Garza, Texas, US",0,0,0,0
84048171,"Gillespie, Texas, US",0,0,0,0
84048173,"Glasscock, Texas, US",0,0,0,0
84048175,"Goliad, Texas, US",0,0,0,0
84048177,"Gonzales, Texas, US",2,2,3,3
84048179,"Gray, Texas, US",2,2,2,2
84048181,"Grayson, Texas, US",2,2,2,2
84048183,"Gregg, Texas, US",6,6,7,9
84048185,"Grimes, Texas, US",1,1,1,1
84048187,"Guadalupe, Texas, US",0,0,0,0
84048189,"Hale, Texas, US",4,4,4,4
84048191,"Hall, Texas, US",0,0,0,1
84048193,"Hamilton, Texas, US",1,1,1,1
84048195,"Hansford, Texas, US",2,2,2,2
84048197,"Hardeman, Texas, US",0,0,0,0
84048199,"Hardin, Texas, US",5,5,5,5
84048201,"Harris, Texas, US",235,236,241,247
84048203,"Harrison, Texas, US",25,25,26,27
84048205,"Hartley, Texas, US",2,2,2,2
84048207,"Haskell, Texas, US",0,0,0,0
84048209,"Hays, Texas, US",4,4,5,5
84048211,"Hemphill, Texas, US",0,0,0,0
84048213,"Henderson, Texas, US",2,2,3,3
84048215,"Hidalgo, Texas, US",10,11,11,11
84048217,"Hill, Texas, US",1,1,1,1
84048219,"Hockley, Texas, US",1,1,1,1
84048221,"Hood, Texas, US",3,3,3,3
84048223,"Hopkins, Texas, US",0,0,0,0
84048225,"Houston, Texas, US",0,0,0,0
84048227,"Howard, Texas, US",1,1,1,1
84048229,"Hudspeth, Texas, US",0,0,0,0
84048231,"Hunt, Texas, US",4,4,4,4
84048233,"Hutchinson, Texas, US",0,0,0,0
84048235,"Irion, Texas, US",0,0,0,0
84048237,"Jack, Texas, US",0,0,0,0
84048239,"Jackson, Texas, US",1,1,1,1
84048241,"Jasper, Texas, US",1,1,1,1
84048243,"Jeff Davis, Texas, US",0,0,0,0
84048245,"Jefferson, Texas, US",28,28,29,29
84048247,"Jim Hogg, Texas, US",0,0,0,0
84048249,"Jim Wells, Texas, US",0,0,0,0
84048251,"Johnson, Texas, US",4,4,4,4
84048253,"Jones, Texas, US",0,0,0,0
84048255,"Karnes, Texas, US",0,0,0,0
84048257,"Kaufman, Texas, US",2,2,2,2
84048259,"Kendall, Texas, US",0,0,0,0
84048261,"Kenedy, Texas, US",0,0,0,0
84048263,"Kent, Texas, US",0,0,0,0
84048265,"Kerr, Texas, US",0,0,0,0
84048267,"Kimble, Texas, US",0,0,0,0
84048269,"King, Texas, US",0,0,0,0
84048271,"Kinney, Texas, US",0,0,0,0
84048273,"Kleberg, Texas, US",1,1,1,1
84048275,"Knox, Texas, US",0,0,0,0
84048277,"Lamar, Texas, US",11,11,11,11
84048279,"Lamb, Texas, US",0,0,0,0
84048281,"Lampasas, Texas, US",0,0,0,0
84048283,"La Salle, Texas, US",0,0,0,0
84048285,"Lavaca, Texas, US",1,1,1,1
84048287,"Lee, Texas, US",1,1,1,1
84048289,"Leon, Texas, US",0,0,0,0
84048291,"Liberty, Texas, US",3,3,3,3
84048293,"Limestone, Texas, US",1,1,1,1
84048295,"Lipscomb, Texas, US",0,0,0,0
84048297,"Live Oak, Texas, US",0,0,0,0
84048299,"Llano, Texas, US",0,0,0,0
84048301,"Loving, Texas, US",0,0,0,0
84048303,"Lubbock, Texas, US",50,50,50,50
84048305,"Lynn, Texas, US",1,1,1,1
84048307,"McCulloch, Texas, US",0,0,0,0
84048309,"McLennan, Texas, US",4,4,4,4
84048311,"McMullen, Texas, US",0,0,0,0
84048313,"Madison, Texas, US",0,0,0,0
84048315,"Marion, Texas, US",1,1,1,1
84048317,"Martin, Texas, US",1,1,1,1
84048319,"Mason, Texas, US",0,0,0,0
84048321,"Matagorda, Texas, US",5,5,5,5
84048323,"Maverick, Texas, US",1,1,1,1
84048325,"Medina, Texas, US",2,2,2,2
84048327,"Menard, Texas, US",0,0,0,0
84048329,"Midland, Texas, US",12,12,13,13
84048331,"Milam, Texas, US",1,1,1,1
84048333,"Mills, Texas, US",0,0,0,0
84048335,"Mitchell, Texas, US",0,0,0,0
84048337,"Montague, Texas, US",1,1,1,1
84048339,"Montgomery, Texas, US",26,26,26,27
84048341,"Moore, Texas, US",13,13,13,13
84048343,"Morris, Texas, US",0,0,0,0
84048345,"Motley, Texas, US",0,0,0,0
84048347,"Nacogdoches, Texas, US",21,21,21,21
84048349,"Navarro, Texas, US",2,2,2,2
84048351,"Newton, Texas, US",0,0,0,0
84048353,"Nolan, Texas, US",0,0,0,0
84048355,"Nueces, Texas, US",3,3,3,3
84048357,"Ochiltree, Texas, US",2,2,2,2
84048359,"Oldham, Texas, US",1,1,1,1
84048361,"Orange, Texas, US",2,2,2,2
84048363,"Palo Pinto, Texas, US",2,2,2,2
84048365,"Panola, Texas, US",23,23,23,23
84048367,"Parker, Texas, US",1,1,1,1
84048369,"Parmer, Texas, US",0,0,0,0
84048371,"Pecos, Texas, US",0,0,0,0
84048373,"Polk, Texas, US",0,0,0,0
84048375,"Potter, Texas, US",30,30,31,31
84048377,"Presidio, Texas, US",0,0,0,0
84048379,"Rains, Texas, US",0,0,0,0
84048381,"Randall, Texas, US",6,6,6,6
84048383,"Reagan, Texas, US",0,0,0,0
84048385,"Real, Texas, US",0,0,0,0
84048387,"Red River, Texas, US",8,8,8,8
84048389,"Reeves, Texas, US",0,0,0,0
84048391,"Refugio, Texas, US",0,0,0,0
84048393,"Roberts, Texas, US",0,0,0,0
84048395,"Robertson, Texas, US",0,0,0,0
84048397,"Rockwall, Texas, US",13,14,14,14
84048399,"Runnels, Texas, US",0,0,0,0
84048401,"Rusk, Texas, US",2,2,2,2
84048403,"Sabine, Texas, US",0,0,1,1
84048405,"San Augustine, Texas, US",2,2,2,4
84048407,"San Jacinto, Texas, US",0,0,0,0
84048409,"San Patricio, Texas, US",0,0,0,0
84048411,"San Saba, Texas, US",0,0,0,0
84048413,"Schleicher, Texas, US",0,0,0,0
84048415,"Scurry, Texas, US",0,0,0,0
84048417,"Shackelford, Texas, US",0,0,0,0
84048419,"Shelby, Texas, US",6,6,7,8
84048421,"Sherman, Texas, US",0,0,0,0
84048423,"Smith, Texas, US",4,4,4,4
84048425,"Somervell, Texas, US",0,0,0,0
84048427,"Starr, Texas, US",0,0,0,0
84048429,"Stephens, Texas, US",0,0,0,0
84048431,"Sterling, Texas, US",0,0,0,0
84048433,"Stonewall, Texas, US",0,0,0,0
84048435,"Sutton, Texas, US",0,0,0,0
84048437,"Swisher, Texas, US",0,0,0,0
84048439,"Tarrant, Texas, US",165,165,167,168
84048441,"Taylor, Texas, US",5,5,5,5
84048443,"Terrell, Texas, US",0,0,0,0
84048445,"Terry, Texas, US",0,0,0,0
84048447,"Throckmorton, Texas, US",0,0,0,0
84048449,"Titus, Texas, US",2,2,2,2
84048451,"Tom Green, Texas, US",1,1,1,1
